user_id,session_id,page,time_spent_seconds,converted
302,626,Thank You,114,1
303,627,Product Page,53,0
303,627,Cart,24,0
303,628,Homepage,132,0
303,628,Product Page,124,0
303,628,Cart,136,0
303,628,Checkout,158,0
303,628,Thank You,52,1
304,629,Homepage,252,0
304,629,Product Page,93,0
304,629,Cart,254,0
304,629,Checkout,300,0
304,629,Thank You,53,1
304,630,Homepage,176,0
304,630,Cart,183,0
304,630,Checkout,227,0
304,630,Thank You,218,1
304,631,Homepage,200,0
304,631,Product Page,32,0
305,632,Product Page,172,0
305,632,Cart,262,0
305,633,Homepage,206,0
305,633,Product Page,233,0
305,633,Cart,299,0
306,634,Product Page,153,0
306,634,Checkout,206,0
306,635,Homepage,248,0
306,635,Product Page,297,0
306,635,Cart,30,0
306,636,Homepage,74,0
306,636,Product Page,251,0
306,636,Cart,291,0
306,636,Checkout,106,0
306,636,Thank You,254,1
307,637,Homepage,41,0
307,637,Product Page,141,0
307,637,Thank You,225,1
307,638,Homepage,221,0
307,638,Product Page,192,0
307,638,Checkout,183,0
307,638,Thank You,102,1
308,639,Homepage,184,0
308,639,Product Page,231,0
308,639,Checkout,79,0
308,639,Thank You,230,1
308,640,Product Page,196,0
308,640,Thank You,84,1
309,641,Homepage,129,0
309,641,Thank You,80,1
309,642,Homepage,161,0
309,642,Cart,235,0
309,642,Checkout,246,0
309,642,Thank You,16,1
309,643,Homepage,285,0
309,643,Product Page,252,0
309,643,Checkout,77,0
309,643,Thank You,14,1
310,644,Product Page,35,0
310,644,Cart,150,0
310,645,Homepage,243,0
310,645,Cart,9,0
310,645,Thank You,39,1
311,646,Homepage,202,0
311,646,Product Page,123,0
311,646,Cart,199,0
311,646,Checkout,265,0
311,647,Cart,277,0
311,647,Checkout,50,0
312,648,Cart,16,0
312,648,Checkout,25,0
312,648,Thank You,131,1
313,649,Homepage,14,0
313,649,Product Page,182,0
313,649,Cart,185,0
313,649,Checkout,186,0
313,650,Homepage,203,0
313,650,Product Page,20,0
313,650,Cart,289,0
313,650,Thank You,148,1
313,651,Product Page,75,0
313,651,Cart,49,0
313,651,Thank You,200,1
314,652,Product Page,83,0
314,652,Cart,223,0
314,652,Checkout,164,0
314,653,Homepage,282,0
314,653,Product Page,108,0
314,653,Cart,75,0
314,653,Checkout,163,0
314,654,Product Page,294,0
314,654,Cart,85,0
314,654,Checkout,167,0
315,655,Product Page,79,0
315,655,Cart,20,0
316,656,Homepage,101,0
316,656,Product Page,59,0
316,656,Cart,72,0
316,656,Checkout,99,0
316,656,Thank You,18,1
316,657,Homepage,123,0
316,657,Product Page,18,0
316,657,Cart,188,0
316,657,Thank You,45,1
317,658,Homepage,203,0
317,658,Product Page,256,0
317,658,Cart,247,0
317,658,Checkout,75,0
317,658,Thank You,88,1
317,659,Homepage,12,0
317,659,Product Page,143,0
317,659,Thank You,216,1
317,660,Homepage,95,0
317,660,Product Page,229,0
317,660,Thank You,255,1
318,661,Product Page,26,0
318,661,Cart,199,0
318,661,Checkout,165,0
318,661,Thank You,206,1
318,662,Homepage,236,0
318,662,Thank You,238,1
318,663,Product Page,25,0
318,663,Checkout,290,0
319,664,Product Page,230,0
319,664,Cart,208,0
319,665,Homepage,155,0
319,665,Product Page,32,0
319,665,Cart,269,0
319,665,Checkout,77,0
320,666,Homepage,216,0
320,666,Product Page,170,0
320,666,Cart,235,0
320,666,Checkout,17,0
320,666,Thank You,96,1
320,667,Homepage,170,0
320,667,Product Page,88,0
320,667,Cart,68,0
320,667,Checkout,51,0
320,667,Thank You,63,1
321,668,Homepage,198,0
321,668,Product Page,286,0
321,668,Cart,199,0
321,668,Checkout,27,0
321,668,Thank You,92,1
321,669,Homepage,96,0
321,669,Product Page,31,0
321,669,Cart,219,0
321,669,Thank You,162,1
321,670,Homepage,65,0
321,670,Cart,72,0
321,670,Checkout,108,0
321,670,Thank You,6,1
322,671,Homepage,283,0
322,671,Product Page,7,0
322,671,Cart,257,0
322,671,Checkout,126,0
322,672,Product Page,214,0
322,672,Checkout,231,0
322,672,Thank You,45,1
322,673,Product Page,290,0
322,673,Cart,111,0
323,674,Homepage,183,0
323,674,Product Page,23,0
323,674,Cart,79,0
324,675,Homepage,218,0
324,675,Cart,96,0
324,675,Checkout,87,0
324,675,Thank You,150,1
325,676,Homepage,52,0
325,676,Cart,158,0
325,676,Checkout,170,0
325,677,Homepage,154,0
325,677,Product Page,246,0
325,677,Checkout,73,0
325,677,Thank You,67,1
325,678,Homepage,112,0
325,678,Cart,34,0
325,678,Checkout,60,0
325,678,Thank You,297,1
326,679,Cart,223,0
326,679,Checkout,167,0
326,680,Homepage,271,0
326,680,Product Page,259,0
326,680,Cart,257,0
326,680,Thank You,97,1
326,681,Homepage,65,0
326,681,Product Page,17,0
326,681,Cart,243,0
327,682,Product Page,216,0
327,682,Checkout,28,0
327,683,Homepage,149,0
327,683,Product Page,135,0
327,683,Cart,39,0
327,683,Thank You,162,1
327,684,Homepage,175,0
327,684,Cart,179,0
327,684,Checkout,207,0
327,684,Thank You,296,1
328,685,Product Page,174,0
328,685,Thank You,178,1
328,686,Homepage,84,0
328,686,Product Page,240,0
328,686,Cart,279,0
328,686,Checkout,176,0
328,686,Thank You,241,1
328,687,Homepage,111,0
328,687,Product Page,300,0
328,687,Cart,174,0
328,687,Checkout,186,0
328,687,Thank You,38,1
329,688,Homepage,297,0
329,688,Product Page,204,0
329,688,Cart,100,0
329,688,Thank You,64,1
330,689,Homepage,259,0
330,689,Product Page,126,0
330,689,Cart,195,0
330,689,Thank You,236,1
330,690,Homepage,196,0
330,690,Product Page,24,0
330,690,Cart,108,0
330,690,Checkout,52,0
331,691,Product Page,102,0
331,691,Checkout,179,0
331,692,Homepage,269,0
331,692,Product Page,72,0
331,692,Cart,110,0
331,692,Checkout,23,0
331,692,Thank You,240,1
332,693,Homepage,27,0
332,693,Cart,49,0
332,694,Homepage,16,0
332,694,Product Page,300,0
332,694,Checkout,164,0
332,694,Thank You,112,1
333,695,Product Page,277,0
333,695,Cart,168,0
333,695,Thank You,230,1
333,696,Product Page,85,0
333,696,Cart,145,0
334,697,Homepage,110,0
334,697,Thank You,282,1
335,698,Product Page,298,0
335,698,Cart,130,0
335,698,Checkout,92,0
335,698,Thank You,41,1
335,699,Product Page,30,0
335,699,Cart,71,0
335,699,Checkout,19,0
335,699,Thank You,246,1
336,700,Homepage,32,0
336,700,Checkout,49,0
336,701,Homepage,164,0
336,701,Product Page,175,0
336,701,Cart,106,0
336,701,Checkout,278,0
336,701,Thank You,45,1
336,702,Homepage,238,0
336,702,Product Page,163,0
336,702,Cart,243,0
336,702,Checkout,245,0
336,702,Thank You,123,1
337,703,Product Page,205,0
337,703,Cart,98,0
337,703,Thank You,174,1
338,704,Homepage,184,0
338,704,Product Page,250,0
338,704,Cart,241,0
338,704,Checkout,92,0
338,704,Thank You,149,1
338,705,Homepage,212,0
338,705,Product Page,59,0
338,705,Cart,171,0
338,705,Thank You,289,1
339,706,Cart,210,0
339,706,Checkout,216,0
339,707,Product Page,86,0
339,707,Cart,251,0
339,707,Thank You,201,1
339,708,Product Page,225,0
339,708,Cart,227,0
340,709,Homepage,298,0
340,709,Product Page,254,0
340,709,Cart,63,0
340,709,Thank You,242,1
340,710,Homepage,162,0
340,710,Product Page,212,0
340,710,Checkout,40,0
340,710,Thank You,60,1
340,711,Homepage,116,0
340,711,Product Page,76,0
340,711,Cart,5,0
340,711,Checkout,80,0
340,711,Thank You,81,1
341,712,Homepage,167,0
341,712,Cart,158,0
341,712,Checkout,296,0
341,712,Thank You,160,1
341,713,Homepage,70,0
341,713,Product Page,155,0
341,713,Cart,36,0
341,713,Checkout,194,0
341,713,Thank You,286,1
342,714,Cart,61,0
342,714,Thank You,149,1
343,715,Cart,167,0
343,715,Checkout,200,0
343,715,Thank You,212,1
344,716,Homepage,76,0
344,716,Product Page,101,0
344,716,Cart,289,0
344,716,Checkout,201,0
344,716,Thank You,189,1
344,717,Homepage,10,0
344,717,Product Page,41,0
344,717,Cart,13,0
344,717,Checkout,78,0
344,717,Thank You,254,1
345,718,Homepage,222,0
345,718,Product Page,97,0
345,718,Cart,237,0
345,718,Checkout,265,0
345,718,Thank You,222,1
345,719,Homepage,8,0
345,719,Product Page,300,0
345,719,Cart,260,0
345,719,Checkout,126,0
345,719,Thank You,261,1
345,720,Homepage,295,0
345,720,Cart,252,0
345,720,Checkout,193,0
345,720,Thank You,62,1
346,721,Homepage,269,0
346,721,Product Page,45,0
346,721,Cart,272,0
346,721,Checkout,50,0
346,721,Thank You,130,1
346,722,Homepage,278,0
346,722,Product Page,10,0
346,722,Cart,245,0
346,722,Checkout,237,0
346,722,Thank You,267,1
346,723,Homepage,153,0
346,723,Product Page,90,0
346,723,Cart,23,0
346,723,Checkout,160,0
346,723,Thank You,293,1
347,724,Product Page,298,0
347,724,Checkout,31,0
347,725,Homepage,47,0
347,725,Product Page,69,0
347,725,Cart,263,0
347,725,Thank You,44,1
348,726,Product Page,12,0
348,726,Cart,62,0
348,726,Checkout,94,0
348,726,Thank You,82,1
348,727,Homepage,97,0
348,727,Product Page,275,0
348,727,Cart,21,0
348,727,Checkout,180,0
348,727,Thank You,48,1
349,728,Product Page,126,0
349,728,Checkout,230,0
349,728,Thank You,90,1
350,729,Homepage,90,0
350,729,Cart,242,0
350,729,Checkout,209,0
350,729,Thank You,248,1
351,730,Homepage,139,0
351,730,Product Page,79,0
351,730,Cart,276,0
351,730,Checkout,227,0
351,730,Thank You,11,1
351,731,Product Page,276,0
351,731,Cart,26,0
351,731,Checkout,54,0
351,731,Thank You,277,1
352,732,Product Page,141,0
352,732,Cart,55,0
352,732,Checkout,135,0
352,732,Thank You,205,1
352,733,Homepage,165,0
352,733,Product Page,285,0
352,733,Cart,10,0
352,733,Checkout,9,0
352,733,Thank You,39,1
352,734,Homepage,273,0
352,734,Checkout,58,0
353,735,Homepage,103,0
353,735,Product Page,22,0
353,735,Cart,17,0
353,735,Checkout,52,0
353,735,Thank You,34,1
353,736,Homepage,66,0
353,736,Cart,49,0
353,736,Thank You,71,1
353,737,Homepage,155,0
353,737,Product Page,244,0
353,737,Cart,43,0
353,737,Checkout,237,0
353,737,Thank You,146,1
354,738,Homepage,36,0
354,738,Product Page,200,0
354,738,Cart,203,0
354,738,Checkout,175,0
354,739,Cart,96,0
354,739,Thank You,230,1
355,740,Homepage,78,0
355,740,Product Page,281,0
355,740,Cart,225,0
355,740,Checkout,116,0
355,740,Thank You,59,1
356,741,Homepage,297,0
356,741,Cart,133,0
356,741,Checkout,233,0
356,741,Thank You,14,1
356,742,Homepage,82,0
356,742,Product Page,173,0
356,742,Cart,205,0
356,742,Checkout,299,0
356,742,Thank You,6,1
357,743,Homepage,6,0
357,743,Product Page,201,0
357,743,Cart,251,0
357,743,Checkout,67,0
357,743,Thank You,295,1
357,744,Homepage,51,0
357,744,Product Page,192,0
357,744,Cart,278,0
357,744,Thank You,179,1
357,745,Cart,108,0
357,745,Checkout,95,0
358,746,Product Page,158,0
358,746,Checkout,204,0
358,747,Cart,48,0
358,747,Checkout,229,0
358,748,Homepage,17,0
358,748,Product Page,127,0
358,748,Checkout,255,0
359,749,Cart,260,0
359,749,Thank You,278,1
359,750,Homepage,26,0
359,750,Product Page,212,0
359,750,Cart,65,0
359,750,Checkout,113,0
359,750,Thank You,272,1
360,751,Homepage,23,0
360,751,Product Page,77,0
360,751,Thank You,255,1
360,752,Homepage,129,0
360,752,Checkout,71,0
361,753,Homepage,238,0
361,753,Cart,92,0
361,753,Thank You,37,1
362,754,Product Page,37,0
362,754,Checkout,108,0
363,755,Homepage,169,0
363,755,Cart,114,0
363,755,Checkout,28,0
363,755,Thank You,93,1
363,756,Homepage,217,0
363,756,Product Page,91,0
363,756,Checkout,194,0
363,756,Thank You,288,1
364,757,Homepage,85,0
364,757,Product Page,13,0
364,757,Cart,254,0
364,757,Checkout,46,0
364,757,Thank You,8,1
365,758,Homepage,248,0
365,758,Product Page,69,0
365,758,Cart,110,0
366,759,Homepage,94,0
366,759,Product Page,24,0
366,759,Checkout,97,0
366,759,Thank You,260,1
367,760,Cart,219,0
367,760,Thank You,7,1
367,761,Homepage,53,0
367,761,Product Page,190,0
367,761,Cart,281,0
367,762,Product Page,32,0
367,762,Checkout,104,0
367,762,Thank You,62,1
368,763,Homepage,191,0
368,763,Product Page,150,0
368,763,Cart,112,0
368,763,Checkout,227,0
368,763,Thank You,133,1
369,764,Homepage,85,0
369,764,Product Page,19,0
369,764,Cart,253,0
369,764,Checkout,268,0
369,764,Thank You,64,1
369,765,Product Page,171,0
369,765,Checkout,219,0
370,766,Homepage,55,0
370,766,Product Page,126,0
370,766,Checkout,216,0
370,766,Thank You,107,1
371,767,Homepage,253,0
371,767,Cart,32,0
371,767,Checkout,228,0
371,768,Homepage,203,0
371,768,Product Page,196,0
371,768,Checkout,74,0
372,769,Homepage,176,0
372,769,Cart,70,0
372,769,Thank You,21,1
372,770,Product Page,61,0
372,770,Cart,243,0
373,771,Homepage,92,0
373,771,Product Page,300,0
373,771,Cart,288,0
373,771,Checkout,122,0
373,771,Thank You,49,1
373,772,Homepage,147,0
373,772,Product Page,12,0
373,772,Cart,224,0
373,772,Checkout,131,0
373,772,Thank You,131,1
374,773,Homepage,218,0
374,773,Product Page,27,0
374,773,Cart,25,0
374,773,Checkout,245,0
374,773,Thank You,263,1
374,774,Checkout,250,0
374,774,Thank You,55,1
375,775,Homepage,116,0
375,775,Product Page,72,0
375,775,Cart,188,0
375,775,Checkout,156,0
375,775,Thank You,127,1
375,776,Homepage,161,0
375,776,Checkout,87,0
376,777,Homepage,212,0
376,777,Product Page,99,0
376,777,Cart,194,0
376,777,Checkout,242,0
376,777,Thank You,5,1
376,778,Cart,276,0
376,778,Checkout,21,0
376,779,Homepage,46,0
376,779,Cart,176,0
376,779,Checkout,33,0
376,779,Thank You,268,1
377,780,Homepage,243,0
377,780,Product Page,25,0
377,780,Cart,192,0
377,780,Thank You,192,1
377,781,Homepage,109,0
377,781,Cart,75,0
377,781,Thank You,176,1
377,782,Homepage,249,0
377,782,Cart,112,0
377,782,Thank You,120,1
378,783,Homepage,37,0
378,783,Product Page,195,0
378,783,Cart,181,0
378,783,Checkout,236,0
378,784,Homepage,193,0
378,784,Product Page,38,0
378,784,Cart,101,0
378,784,Checkout,239,0
378,784,Thank You,49,1
379,785,Homepage,146,0
379,785,Product Page,62,0
379,785,Cart,80,0
379,785,Checkout,259,0
379,785,Thank You,82,1
380,786,Cart,282,0
380,786,Checkout,72,0
381,787,Homepage,154,0
381,787,Cart,101,0
381,787,Checkout,37,0
381,787,Thank You,16,1
381,788,Product Page,180,0
381,788,Cart,172,0
381,788,Thank You,253,1
382,789,Homepage,92,0
382,789,Product Page,138,0
382,789,Cart,121,0
382,789,Checkout,252,0
382,789,Thank You,195,1
382,790,Homepage,238,0
382,790,Product Page,90,0
382,790,Cart,87,0
382,790,Checkout,279,0
382,791,Homepage,87,0
382,791,Product Page,126,0
382,791,Cart,64,0
382,791,Thank You,26,1
383,792,Product Page,99,0
383,792,Cart,110,0
383,792,Checkout,292,0
383,793,Cart,80,0
383,793,Thank You,195,1
384,794,Homepage,17,0
384,794,Cart,212,0
384,794,Thank You,260,1
384,795,Homepage,7,0
384,795,Cart,284,0
384,795,Checkout,264,0
385,796,Homepage,294,0
385,796,Cart,231,0
385,796,Checkout,178,0
385,796,Thank You,62,1
385,797,Homepage,17,0
385,797,Product Page,210,0
385,797,Cart,117,0
385,797,Checkout,233,0
385,797,Thank You,187,1
386,798,Homepage,147,0
386,798,Product Page,105,0
386,798,Cart,16,0
386,798,Thank You,47,1
387,799,Homepage,266,0
387,799,Product Page,33,0
387,799,Cart,189,0
387,799,Checkout,208,0
387,799,Thank You,80,1
387,800,Homepage,181,0
387,800,Product Page,184,0
387,800,Cart,162,0
387,800,Checkout,233,0
387,800,Thank You,292,1
387,801,Product Page,217,0
387,801,Checkout,231,0
388,802,Homepage,49,0
388,802,Checkout,78,0
388,802,Thank You,111,1
388,803,Homepage,50,0
388,803,Product Page,8,0
388,803,Cart,214,0
388,803,Checkout,144,0
389,804,Cart,295,0
389,804,Checkout,75,0
389,804,Thank You,107,1
389,805,Cart,256,0
389,805,Checkout,26,0
389,805,Thank You,159,1
390,806,Homepage,6,0
390,806,Cart,83,0
390,806,Checkout,139,0
390,806,Thank You,158,1
390,807,Homepage,130,0
390,807,Product Page,19,0
390,807,Cart,66,0
390,807,Checkout,146,0
390,807,Thank You,257,1
390,808,Cart,251,0
390,808,Thank You,294,1
391,809,Homepage,137,0
391,809,Product Page,88,0
391,809,Checkout,34,0
391,809,Thank You,79,1
391,810,Homepage,32,0
391,810,Product Page,144,0
391,810,Checkout,189,0
391,810,Thank You,219,1
392,811,Homepage,268,0
392,811,Product Page,104,0
392,811,Cart,98,0
392,811,Thank You,53,1
392,812,Product Page,159,0
392,812,Cart,143,0
392,812,Thank You,190,1
392,813,Cart,78,0
392,813,Thank You,11,1
393,814,Product Page,88,0
393,814,Cart,57,0
393,814,Checkout,116,0
393,814,Thank You,84,1
394,815,Homepage,240,0
394,815,Product Page,44,0
394,815,Thank You,64,1
394,816,Homepage,164,0
394,816,Product Page,190,0
394,816,Checkout,76,0
394,817,Homepage,65,0
394,817,Product Page,118,0
394,817,Cart,70,0
394,817,Checkout,77,0
394,817,Thank You,121,1
395,818,Homepage,222,0
395,818,Product Page,62,0
395,818,Thank You,44,1
395,819,Checkout,26,0
395,819,Thank You,105,1
396,820,Homepage,245,0
396,820,Thank You,65,1
397,821,Homepage,10,0
397,821,Cart,54,0
397,822,Product Page,107,0
397,822,Thank You,99,1
398,823,Homepage,183,0
398,823,Product Page,185,0
398,823,Checkout,87,0
398,823,Thank You,261,1
398,824,Homepage,12,0
398,824,Checkout,275,0
398,824,Thank You,116,1
398,825,Product Page,7,0
398,825,Cart,55,0
398,825,Thank You,114,1
399,826,Homepage,186,0
399,826,Product Page,199,0
399,826,Cart,222,0
399,826,Checkout,114,0
399,826,Thank You,268,1
399,827,Homepage,68,0
399,827,Product Page,243,0
399,827,Checkout,61,0
399,828,Cart,152,0
399,828,Checkout,290,0
399,828,Thank You,25,1
400,829,Homepage,238,0
400,829,Product Page,164,0
400,829,Cart,232,0
400,829,Checkout,120,0
401,830,Homepage,193,0
401,830,Product Page,96,0
401,830,Cart,11,0
401,830,Checkout,256,0
401,830,Thank You,58,1
401,831,Homepage,210,0
401,831,Product Page,57,0
401,831,Cart,91,0
401,831,Checkout,38,0
401,831,Thank You,191,1
401,832,Product Page,211,0
401,832,Cart,67,0
401,832,Thank You,124,1
402,833,Homepage,248,0
402,833,Product Page,212,0
402,833,Cart,253,0
402,833,Checkout,266,0
402,833,Thank You,147,1
402,834,Homepage,133,0
402,834,Checkout,255,0
402,834,Thank You,259,1
403,835,Homepage,32,0
403,835,Cart,39,0
403,835,Thank You,260,1
404,836,Product Page,172,0
404,836,Checkout,83,0
404,837,Homepage,243,0
404,837,Product Page,108,0
404,837,Checkout,155,0
404,837,Thank You,259,1
404,838,Homepage,21,0
404,838,Product Page,225,0
404,838,Cart,65,0
404,838,Checkout,201,0
404,838,Thank You,235,1
405,839,Homepage,290,0
405,839,Product Page,160,0
405,839,Cart,89,0
405,839,Checkout,256,0
405,839,Thank You,225,1
405,840,Product Page,61,0
405,840,Cart,296,0
405,840,Checkout,256,0
406,841,Homepage,139,0
406,841,Product Page,258,0
406,841,Cart,198,0
406,841,Checkout,185,0
406,841,Thank You,150,1
406,842,Homepage,70,0
406,842,Cart,192,0
406,842,Checkout,183,0
406,842,Thank You,18,1
406,843,Homepage,187,0
406,843,Product Page,215,0
406,843,Cart,184,0
406,843,Checkout,33,0
407,844,Product Page,164,0
407,844,Cart,48,0
407,844,Thank You,38,1
407,845,Homepage,280,0
407,845,Cart,171,0
407,845,Checkout,24,0
407,845,Thank You,240,1
407,846,Homepage,16,0
407,846,Product Page,167,0
407,846,Cart,198,0
407,846,Checkout,297,0
407,846,Thank You,204,1
408,847,Homepage,110,0
408,847,Checkout,177,0
408,848,Homepage,228,0
408,848,Product Page,108,0
408,848,Cart,259,0
408,848,Checkout,43,0
408,848,Thank You,279,1
409,849,Homepage,120,0
409,849,Product Page,52,0
409,849,Cart,53,0
409,849,Thank You,177,1
410,850,Checkout,223,0
410,850,Thank You,112,1
410,851,Homepage,226,0
410,851,Product Page,281,0
410,851,Cart,165,0
410,851,Checkout,107,0
411,852,Homepage,269,0
411,852,Product Page,100,0
411,852,Cart,300,0
411,852,Checkout,260,0
411,852,Thank You,114,1
411,853,Homepage,191,0
411,853,Product Page,241,0
411,853,Cart,80,0
411,853,Checkout,128,0
411,853,Thank You,82,1
412,854,Homepage,109,0
412,854,Product Page,216,0
412,854,Checkout,141,0
412,854,Thank You,151,1
412,855,Product Page,127,0
412,855,Cart,63,0
412,855,Checkout,81,0
412,856,Homepage,242,0
412,856,Product Page,253,0
412,856,Checkout,291,0
413,857,Homepage,19,0
413,857,Product Page,137,0
413,857,Cart,147,0
413,857,Checkout,286,0
413,857,Thank You,95,1
413,858,Homepage,33,0
413,858,Checkout,47,0
414,859,Homepage,208,0
414,859,Product Page,76,0
414,859,Checkout,125,0
414,859,Thank You,62,1
414,860,Cart,259,0
414,860,Thank You,51,1
415,861,Cart,204,0
415,861,Thank You,125,1
416,862,Homepage,114,0
416,862,Product Page,145,0
416,862,Checkout,230,0
416,863,Homepage,167,0
416,863,Product Page,284,0
416,863,Cart,221,0
416,863,Checkout,248,0
416,863,Thank You,131,1
417,864,Cart,193,0
417,864,Checkout,162,0
417,864,Thank You,15,1
417,865,Homepage,134,0
417,865,Product Page,287,0
418,866,Homepage,231,0
418,866,Cart,203,0
418,866,Checkout,9,0
418,866,Thank You,206,1
418,867,Homepage,112,0
418,867,Product Page,87,0
418,867,Cart,229,0
418,867,Checkout,167,0
419,868,Homepage,216,0
419,868,Product Page,175,0
419,868,Cart,221,0
419,868,Checkout,56,0
419,868,Thank You,87,1
419,869,Homepage,285,0
419,869,Product Page,172,0
419,869,Cart,237,0
419,869,Thank You,19,1
419,870,Product Page,74,0
419,870,Checkout,6,0
420,871,Cart,47,0
420,871,Checkout,61,0
420,871,Thank You,85,1
420,872,Product Page,215,0
420,872,Cart,168,0
420,872,Thank You,236,1
421,873,Product Page,172,0
421,873,Cart,149,0
421,873,Thank You,106,1
421,874,Cart,98,0
421,874,Checkout,206,0
422,875,Homepage,122,0
422,875,Cart,50,0
422,875,Thank You,241,1
422,876,Homepage,210,0
422,876,Product Page,224,0
422,876,Cart,138,0
423,877,Product Page,295,0
423,877,Cart,65,0
424,878,Homepage,102,0
424,878,Product Page,141,0
424,878,Cart,152,0
424,878,Checkout,258,0
424,878,Thank You,200,1
425,879,Homepage,97,0
425,879,Product Page,214,0
425,879,Cart,79,0
425,879,Checkout,19,0
425,879,Thank You,153,1
426,880,Homepage,194,0
426,880,Checkout,239,0
426,880,Thank You,48,1
426,881,Product Page,170,0
426,881,Checkout,208,0
427,882,Cart,136,0
427,882,Checkout,42,0
427,882,Thank You,53,1
427,883,Homepage,125,0
427,883,Cart,246,0
427,884,Homepage,263,0
427,884,Product Page,200,0
427,884,Checkout,159,0
427,884,Thank You,207,1
428,885,Homepage,138,0
428,885,Product Page,91,0
428,885,Cart,262,0
428,885,Checkout,257,0
428,886,Homepage,276,0
428,886,Product Page,226,0
428,886,Checkout,77,0
428,886,Thank You,138,1
428,887,Homepage,70,0
428,887,Cart,260,0
429,888,Product Page,269,0
429,888,Cart,165,0
429,888,Checkout,228,0
429,888,Thank You,89,1
429,889,Product Page,32,0
429,889,Cart,101,0
429,889,Checkout,81,0
429,889,Thank You,32,1
430,890,Homepage,88,0
430,890,Product Page,244,0
430,890,Checkout,228,0
431,891,Homepage,257,0
431,891,Product Page,62,0
431,891,Cart,80,0
431,891,Checkout,68,0
431,891,Thank You,183,1
432,892,Homepage,265,0
432,892,Product Page,144,0
432,892,Cart,293,0
433,893,Homepage,297,0
433,893,Cart,97,0
433,893,Thank You,218,1
433,894,Product Page,53,0
433,894,Checkout,173,0
433,895,Homepage,206,0
433,895,Cart,196,0
434,896,Product Page,19,0
434,896,Cart,46,0
434,897,Homepage,173,0
434,897,Product Page,27,0
434,897,Cart,236,0
434,897,Checkout,171,0
434,897,Thank You,296,1
434,898,Homepage,149,0
434,898,Product Page,170,0
434,898,Cart,33,0
435,899,Checkout,52,0
435,899,Thank You,209,1
435,900,Homepage,15,0
435,900,Product Page,111,0
435,900,Checkout,88,0
435,900,Thank You,203,1
435,901,Homepage,226,0
435,901,Product Page,163,0
435,901,Cart,72,0
435,901,Checkout,188,0
435,901,Thank You,54,1
436,902,Product Page,248,0
436,902,Checkout,142,0
436,902,Thank You,293,1
436,903,Homepage,223,0
436,903,Product Page,52,0
436,903,Cart,25,0
436,903,Checkout,267,0
436,903,Thank You,179,1
437,904,Product Page,273,0
437,904,Cart,47,0
437,904,Checkout,153,0
437,905,Homepage,70,0
437,905,Product Page,158,0
437,905,Cart,132,0
437,905,Checkout,272,0
437,905,Thank You,223,1
438,906,Homepage,28,0
438,906,Thank You,267,1
438,907,Checkout,216,0
438,907,Thank You,53,1
439,908,Homepage,262,0
439,908,Cart,13,0
439,908,Checkout,63,0
439,908,Thank You,241,1
439,909,Homepage,47,0
439,909,Product Page,218,0
439,909,Checkout,157,0
440,910,Homepage,99,0
440,910,Product Page,45,0
440,910,Cart,137,0
440,910,Checkout,59,0
440,910,Thank You,227,1
440,911,Homepage,64,0
440,911,Checkout,11,0
441,912,Homepage,189,0
441,912,Product Page,207,0
441,912,Cart,159,0
441,912,Checkout,49,0
441,912,Thank You,69,1
442,913,Homepage,13,0
442,913,Product Page,101,0
443,914,Product Page,128,0
443,914,Cart,228,0
443,914,Checkout,280,0
444,915,Cart,80,0
444,915,Checkout,247,0
445,916,Homepage,83,0
445,916,Product Page,232,0
445,917,Homepage,155,0
445,917,Product Page,296,0
445,917,Cart,205,0
445,917,Checkout,31,0
445,917,Thank You,175,1
446,918,Checkout,258,0
446,918,Thank You,288,1
447,919,Checkout,253,0
447,919,Thank You,267,1
447,920,Homepage,300,0
447,920,Product Page,166,0
447,920,Cart,288,0
447,920,Checkout,37,0
447,920,Thank You,142,1
448,921,Homepage,228,0
448,921,Product Page,15,0
448,921,Cart,87,0
448,921,Checkout,152,0
448,921,Thank You,103,1
448,922,Homepage,244,0
448,922,Product Page,72,0
448,922,Cart,155,0
448,922,Checkout,204,0
448,922,Thank You,218,1
448,923,Homepage,149,0
448,923,Product Page,49,0
448,923,Cart,252,0
448,923,Checkout,71,0
449,924,Homepage,217,0
449,924,Product Page,257,0
449,924,Checkout,160,0
450,925,Homepage,188,0
450,925,Checkout,138,0
450,925,Thank You,187,1
451,926,Homepage,177,0
451,926,Product Page,225,0
451,926,Checkout,63,0
451,927,Homepage,137,0
451,927,Product Page,179,0
451,927,Checkout,186,0
451,928,Cart,82,0
451,928,Thank You,268,1
452,929,Homepage,239,0
452,929,Checkout,61,0
452,930,Homepage,292,0
452,930,Thank You,26,1
452,931,Homepage,110,0
452,931,Product Page,190,0
453,932,Homepage,83,0
453,932,Cart,191,0
453,932,Checkout,176,0
453,932,Thank You,75,1
454,933,Homepage,130,0
454,933,Checkout,247,0
454,933,Thank You,179,1
455,934,Homepage,217,0
455,934,Product Page,189,0
455,934,Cart,130,0
455,935,Homepage,75,0
455,935,Checkout,224,0
455,935,Thank You,216,1
456,936,Homepage,10,0
456,936,Product Page,269,0
456,936,Cart,40,0
456,936,Checkout,48,0
456,936,Thank You,178,1
456,937,Homepage,206,0
456,937,Product Page,23,0
456,937,Checkout,82,0
456,937,Thank You,299,1
457,938,Product Page,165,0
457,938,Cart,181,0
